non_poi_variant,removed_non_poi,poi_feature_count,poi_features,features,feature_list,mae,r2,elapsed_seconds
no_humidity,humidity,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12785950776786276,0.5143279875821964,4.630174000001716
no_humidity,humidity,3,poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12787969790771098,0.5140431608404934,4.424625100000412
no_humidity,humidity,3,poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,0.12800216759226618,0.5138298598631778,4.611974800001917
no_humidity,humidity,3,poi_total_count|poi_business_residential_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count|poi_business_residential_ratio,0.12796341609689746,0.5138192783933879,5.174823600002128
no_humidity,humidity,2,poi_lifestyle_services_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_ratio,0.1280230443348575,0.5137844931209035,4.861487799997121
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,0.12803010987105645,0.5137747001866136,4.935119300000224
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12802277238942045,0.5137541486942268,4.369150899998203
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,0.12802195949564568,0.5135916086061436,5.352371699998912
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,0.1280263479910553,0.5135747927962498,7.5527082000007795
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.1280088115873344,0.5135676298315809,6.157558800001425
no_humidity,humidity,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,0.12808330576581448,0.5135255398246562,5.072215299998788
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12809495299507068,0.5134019574602013,5.360718600000837
no_humidity,humidity,3,poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12807015380083134,0.5133412476380073,4.783755300002667
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12808622043267268,0.5132104582389334,4.446685699997033
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.12818320639764627,0.5131893967362808,4.551235499999166
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1280786577893684,0.5131764944305266,4.279344700000365
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12812862517844212,0.5131565644736525,5.1137610000005225
no_humidity,humidity,3,poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_ratio,0.12815210640912797,0.5129940521116563,4.903711000002659
no_humidity,humidity,3,poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12801947918009107,0.5129885340162018,4.289153499998065
no_humidity,humidity,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,0.12806812450673397,0.5129869725389362,4.86898199999996
no_humidity,humidity,3,poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,0.12817886653352928,0.5129310074037196,4.944032999999763
no_humidity,humidity,3,poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_business_residential_ratio,0.12808087146142977,0.5128986156563405,5.11187549999886
no_humidity,humidity,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12818076649726015,0.5128948102549231,4.889107800001511
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12810618158356646,0.5128417621650259,4.96656449999864
no_humidity,humidity,3,poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1281371114602521,0.5127551206263397,5.099568899997394
no_humidity,humidity,3,poi_food_beverage_count|poi_lifestyle_ratio|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12804983494644853,0.5127543327076296,4.505935799999861
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_count,0.12821159198858412,0.5127354271398326,4.935562300001038
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,0.12814701993299854,0.5127341112502126,4.213573900000483
no_humidity,humidity,3,poi_total_count|poi_business_residential_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count|poi_food_beverage_count,0.12823930295997366,0.512681985937758,5.043906499999139
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_food_beverage_count|poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.1281531975367884,0.5126742733985215,4.328983400002471
no_humidity,humidity,3,poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_business_residential_ratio,0.12820851776334227,0.5126400167560277,5.1825017999981355
no_humidity,humidity,3,poi_total_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1282200105052393,0.5126320393603384,4.907538499999646
no_humidity,humidity,3,poi_business_residential_count|poi_food_beverage_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12814421964972236,0.5126307987312362,4.688324000002467
no_humidity,humidity,3,poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.12819906477884163,0.5125934030518677,4.643066600001475
no_humidity,humidity,2,poi_total_count|poi_business_residential_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count,0.1282888327186321,0.5125886288676766,5.014237100000173
no_humidity,humidity,2,poi_business_residential_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_business_residential_ratio,0.12813136892125587,0.5125868136510646,5.218625299999985
no_humidity,humidity,2,poi_food_beverage_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_business_residential_ratio,0.12817939781216234,0.5125633352498835,5.090169099999912
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_food_beverage_count|poi_business_residential_ratio,0.12817199345524666,0.5125489948186659,5.794730899997376
no_humidity,humidity,2,poi_lifestyle_services_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12822532541319315,0.5125105680652136,5.144758400001592
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12821005414142028,0.5124136002151737,4.8867907999992894
no_humidity,humidity,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,0.12828964325628459,0.5124125807028571,4.4160559000010835
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,0.1282237754238045,0.512380402134104,4.514079100001254
no_humidity,humidity,3,poi_total_count|poi_lifestyle_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12825720981610358,0.5123776292016264,4.838603500000318
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_business_residential_ratio,0.1282304234511221,0.51236574369188,4.492645700000139
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_count,0.12819280114437714,0.5123591369762676,4.697732199998427
no_humidity,humidity,3,poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_count|poi_business_residential_ratio,0.12820665727215377,0.5123574130934706,4.357323500000348
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_lifestyle_ratio,0.12818693582675061,0.5123363283992461,5.036728200000653
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_business_residential_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_count|poi_business_residential_ratio,0.12817999540479916,0.512323475606334,4.863043299999845
no_humidity,humidity,3,poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,0.1282991097997297,0.5122618686895086,4.929347400000552
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_food_beverage_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_count|poi_lifestyle_ratio,0.12814232083614088,0.512250559357382,4.163524999999936
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12825001105436457,0.5122255780991983,4.97674040000129
no_humidity,humidity,2,poi_total_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_ratio,0.12823251699439386,0.512207119078158,4.620263500000874
no_humidity,humidity,2,poi_business_residential_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_food_beverage_ratio,0.12827055248935063,0.512198173620455,5.241987599998538
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_food_beverage_count|poi_food_beverage_ratio,0.12829384215257036,0.5121895585889149,4.539678900000581
no_humidity,humidity,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,0.12837600721754433,0.5121843294006873,5.075707200001489
no_humidity,humidity,2,poi_total_count|poi_lifestyle_services_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count,0.12838135130336556,0.5121783250619726,5.087526100000105
no_humidity,humidity,2,poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_ratio|poi_business_residential_ratio,0.1281783982268417,0.5121782953488876,7.042429400000401
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_ratio,0.1282988926724808,0.5121413087240483,5.265682199998992
no_humidity,humidity,3,poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_count|poi_lifestyle_ratio,0.1281781419111325,0.5121391134632829,5.225900699999329
no_humidity,humidity,2,poi_total_count|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_business_residential_ratio,0.12831417949039362,0.51213293195324,4.991641399999935
no_humidity,humidity,2,poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_ratio|poi_food_beverage_ratio,0.12838222852588657,0.512116955042063,4.91606899999897
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_count|poi_food_beverage_ratio,0.12827136799848257,0.5121018788267654,5.4448690000026545
no_humidity,humidity,2,poi_business_residential_count|poi_lifestyle_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_business_residential_count|poi_lifestyle_ratio,0.12821712753691233,0.5120974493313775,4.9140138999973715
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_total_count,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count,0.1283119637223123,0.5120789599739446,4.756081000003178
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_business_residential_count|poi_lifestyle_ratio|poi_business_residential_ratio,0.12818886028234536,0.51207765084579,4.421355999998923
no_humidity,humidity,2,poi_lifestyle_services_count|poi_business_residential_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_business_residential_count,0.12837781392682668,0.5120256903846905,4.609578100000363
no_humidity,humidity,3,poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_ratio|poi_business_residential_ratio|poi_food_beverage_ratio,0.1281730943716875,0.5120241395713572,6.432334399996762
no_humidity,humidity,2,poi_total_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_count,0.12837147036111712,0.5120082838034281,4.882678300000407
no_humidity,humidity,3,poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_lifestyle_services_count|poi_lifestyle_ratio,0.12829101418785016,0.5119842726149455,5.166595900001994
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_total_count|poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_business_residential_ratio,0.1282904494131983,0.5119667690621676,4.753002599998581
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_food_beverage_count|poi_lifestyle_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_food_beverage_count|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12834204507809824,0.5119651792318882,4.361381899998378
no_humidity_evening_peak,humidity|is_evening_peak,1,poi_lifestyle_services_count,13,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count,0.12837578136619704,0.5119191913765129,4.75160710000273
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_total_count|poi_lifestyle_services_count|poi_food_beverage_count,0.12832625998022065,0.5118791810100383,4.904337399999349
no_humidity,humidity,2,poi_lifestyle_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_ratio|poi_food_beverage_ratio,0.12833535290510437,0.5118226146765881,5.32209900000089
no_humidity,humidity,3,poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_total_count|poi_food_beverage_count|poi_lifestyle_ratio,0.1282961743678219,0.5118128850729599,4.8556240999969305
no_humidity,humidity,2,poi_food_beverage_count|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_food_beverage_count|poi_food_beverage_ratio,0.12841528634364718,0.5117540866862063,5.458826099998987
no_humidity,humidity,3,poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,16,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|is_evening_peak|poi_lifestyle_services_count|poi_food_beverage_count|poi_food_beverage_ratio,0.1284256393925955,0.5117472879363235,4.832431000002543
no_humidity_evening_peak,humidity|is_evening_peak,2,poi_lifestyle_services_count|poi_business_residential_ratio,14,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_ratio,0.12832099167476946,0.511742980326281,4.783476399999927
no_humidity_evening_peak,humidity|is_evening_peak,3,poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,15,station_id|weekday|hour|is_holiday|temperature|rain|charge_count|s_price|e_price|station_avg_occupancy|station_avg_duration|is_morning_peak|poi_lifestyle_services_count|poi_business_residential_ratio|poi_food_beverage_ratio,0.1283180930414166,0.5117261676719517,3.8005105999982334
