stage,trial,metric_scope,prediction_horizon_min,test_rows,target_mean,mae,relative_mae,r2,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda
stage1,39,validation,5.0,10033,0.24673761397355856,0.015139434624718296,0.06135843814369017,0.9717179554911021,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,10.0,10226,0.24492056776600468,0.01995294063602989,0.08146698669706165,0.9498859544326865,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,15.0,10050,0.24787172644001382,0.020665131254066157,0.08337026392990901,0.957283069681086,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,20.0,10014,0.24464012772246985,0.022148787262359085,0.09053619889982076,0.9542211634271677,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,30.0,10182,0.24292622524049884,0.026019465957620478,0.10710850972084635,0.9412093406461045,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,45.0,10105,0.24047493207258544,0.030697526326835655,0.12765374778261648,0.9248085496034935,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,60.0,10084,0.24538690556167989,0.03700991358763387,0.15082269163026363,0.9071429977092221,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,90.0,9989,0.23830317805463633,0.0445974477861989,0.18714583729124226,0.8848480650371584,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,39,validation,120.0,9948,0.24625713515464295,0.050608144181848405,0.20550935163794476,0.8729253501631096,800,6,0.02,1.0,1.0,10,0.01,3.0
stage1,40,validation,5.0,10033,0.24673761397355856,0.016312664189093374,0.06611340657140953,0.9713547154426215,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,10.0,10226,0.24492056776600468,0.02052703554542489,0.08381099118239946,0.9507221851781472,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,15.0,10050,0.24787172644001382,0.02137326347819571,0.08622711345566936,0.9581575543440258,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,20.0,10014,0.24464012772246985,0.02269059539378998,0.09275091378112407,0.9541126647479595,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,30.0,10182,0.24292622524049884,0.026647908226334616,0.10969547729955043,0.9415167916139203,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,45.0,10105,0.24047493207258544,0.031138749800929004,0.12948854806841165,0.9240394885940738,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,60.0,10084,0.24538690556167989,0.03723451993533379,0.1517380067616306,0.9076998021256545,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,90.0,9989,0.23830317805463633,0.044690495020588215,0.18753629467057262,0.8853954537379127,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,40,validation,120.0,9948,0.24625713515464295,0.050581318495670005,0.20540041799766037,0.8719047508044029,300,5,0.04,1.0,0.85,1,0.1,10.0
stage1,41,validation,5.0,10033,0.24673761397355856,0.015091139360469139,0.061162702830085604,0.9712157253158782,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,10.0,10226,0.24492056776600468,0.019618241009885164,0.08010042271594066,0.9501522122446919,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,15.0,10050,0.24787172644001382,0.02040199160450318,0.08230866786430587,0.9572416234583183,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,20.0,10014,0.24464012772246985,0.021738997456394397,0.08886112698999259,0.9547945134368697,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,30.0,10182,0.24292622524049884,0.025959402226610136,0.10686125880773115,0.9408619180480906,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,45.0,10105,0.24047493207258544,0.030785934632042468,0.12802138820336575,0.925326261164966,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,60.0,10084,0.24538690556167989,0.036839274462923614,0.1501273035682166,0.9070396256620928,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,90.0,9989,0.23830317805463633,0.044674415544126336,0.18746881979846583,0.8838962671027124,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,41,validation,120.0,9948,0.24625713515464295,0.050944232828275524,0.206874139083458,0.8734331571820969,500,6,0.06,0.7,1.0,1,1.0,3.0
stage1,42,validation,5.0,10033,0.24673761397355856,0.01821329684447413,0.07381645850894036,0.9698328540313957,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,10.0,10226,0.24492056776600468,0.022421835822632043,0.09154737810363767,0.948851676009731,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,15.0,10050,0.24787172644001382,0.02296511084124877,0.09264917451892779,0.9574569785426642,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,20.0,10014,0.24464012772246985,0.024078982061450076,0.0984261342798443,0.9527117243308206,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,30.0,10182,0.24292622524049884,0.028000993604799507,0.11526542091978051,0.9395655038366316,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,45.0,10105,0.24047493207258544,0.03207449614263058,0.13337979084218704,0.9214869817893171,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,60.0,10084,0.24538690556167989,0.03791976945741688,0.15453053361026003,0.9052095050047941,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,90.0,9989,0.23830317805463633,0.04485502884095896,0.18822673372268223,0.8813686695455247,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,42,validation,120.0,9948,0.24625713515464295,0.051016676285911375,0.20716831718956794,0.8682062836571425,800,3,0.04,0.85,1.0,3,0.0,3.0
stage1,43,validation,5.0,10033,0.24673761397355856,0.01762757979662901,0.07144261271213417,0.9698161240729576,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,10.0,10226,0.24492056776600468,0.022088860855615733,0.09018785583054531,0.9486985177635117,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,15.0,10050,0.24787172644001382,0.02315887823589858,0.09343089899163284,0.9541347892132536,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,20.0,10014,0.24464012772246985,0.023616795630267633,0.09653688399418892,0.9525653452783363,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,30.0,10182,0.24292622524049884,0.02746227279193105,0.11304778956962423,0.9393110629412758,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,45.0,10105,0.24047493207258544,0.03177928245907774,0.1321521631597152,0.9218803207195854,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,60.0,10084,0.24538690556167989,0.037646896514051335,0.15341852258937466,0.9065778007220688,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,90.0,9989,0.23830317805463633,0.044875514898248106,0.1883127000847609,0.8821720881627888,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,43,validation,120.0,9948,0.24625713515464295,0.050548003012337084,0.20526513061477092,0.8697790684852229,300,4,0.06,0.85,1.0,3,0.0,1.0
stage1,44,validation,5.0,10033,0.24673761397355856,0.018209030563253868,0.07379916774750535,0.970463412499563,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,10.0,10226,0.24492056776600468,0.022260983441278977,0.09089062484350827,0.950073966808271,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,15.0,10050,0.24787172644001382,0.023018101958328943,0.09286295895429379,0.957281590764657,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,20.0,10014,0.24464012772246985,0.02383916862764527,0.09744586405174475,0.9539986736492038,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,30.0,10182,0.24292622524049884,0.027751338453893968,0.11423772145810905,0.9405017675874648,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,45.0,10105,0.24047493207258544,0.031958166119727904,0.13289603970064368,0.9228518850440641,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,60.0,10084,0.24538690556167989,0.0377891860146476,0.15399838034613056,0.9056359259103245,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,90.0,9989,0.23830317805463633,0.044774060567852735,0.1878869637130365,0.8822500306836312,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,44,validation,120.0,9948,0.24625713515464295,0.05075481675925646,0.20610495905990206,0.8691238034450973,1200,3,0.04,0.7,1.0,5,0.01,10.0
stage1,45,validation,5.0,10033,0.24673761397355856,0.015523385578707789,0.062914548490249,0.9719870887575042,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,10.0,10226,0.24492056776600468,0.01977178987311653,0.08072735603000215,0.9509549694753131,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,15.0,10050,0.24787172644001382,0.020351673983626403,0.0821056692343312,0.9595601251997955,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,20.0,10014,0.24464012772246985,0.022042803046371007,0.09010297391349181,0.9547195031175774,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,30.0,10182,0.24292622524049884,0.026105820159090513,0.10746398472723787,0.9420010003293231,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,45.0,10105,0.24047493207258544,0.03073885499479483,0.127825610469521,0.9252846853146356,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,60.0,10084,0.24538690556167989,0.03684270920168415,0.1501413008055699,0.9082308809322209,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,90.0,9989,0.23830317805463633,0.04438053567346407,0.1862356013703218,0.8858136218044149,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,45,validation,120.0,9948,0.24625713515464295,0.050717765104978524,0.2059544998488231,0.8724146624814114,1200,6,0.01,0.85,0.85,10,0.0,10.0
stage1,46,validation,5.0,10033,0.24673761397355856,0.015249764578579956,0.06180559312782438,0.9696871649068579,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,10.0,10226,0.24492056776600468,0.019863845036961775,0.08110321325050801,0.9480564981953026,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,15.0,10050,0.24787172644001382,0.020598641119540517,0.0831020198042857,0.9556129212445187,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,20.0,10014,0.24464012772246985,0.021933234031775658,0.0896550955722916,0.9534213069571631,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,30.0,10182,0.24292622524049884,0.026295885185170675,0.10824638286433483,0.9387721330736513,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,45.0,10105,0.24047493207258544,0.031112317276143227,0.12937863006341227,0.923842318742113,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,60.0,10084,0.24538690556167989,0.03694525454679259,0.15055919329609915,0.9061994732065171,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,90.0,9989,0.23830317805463633,0.04480052944001691,0.1879980359714103,0.8819023533582899,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,46,validation,120.0,9948,0.24625713515464295,0.05155455040434883,0.20935251428135854,0.870842306633869,1200,6,0.04,0.85,1.0,3,0.0,3.0
stage1,47,validation,5.0,10033,0.24673761397355856,0.016335301229625208,0.0662051519691512,0.9709228733413318,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,10.0,10226,0.24492056776600468,0.020729491238846286,0.08463760895185858,0.9489264485050588,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,15.0,10050,0.24787172644001382,0.021570694744203825,0.08702361924857953,0.9565500146385363,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,20.0,10014,0.24464012772246985,0.022726925639917395,0.09289941863380559,0.9536999847311022,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,30.0,10182,0.24292622524049884,0.02671620950736562,0.10997663789043922,0.940014527119191,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,45.0,10105,0.24047493207258544,0.03147734949333647,0.1308965937615289,0.9231516750532018,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,60.0,10084,0.24538690556167989,0.03758777371014389,0.15317758551177424,0.9061605478861592,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,90.0,9989,0.23830317805463633,0.045106129834654014,0.18928043764616695,0.8823883390942004,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,47,validation,120.0,9948,0.24625713515464295,0.051142466584319694,0.20767912593559404,0.8706431260065854,500,5,0.04,0.7,0.7,3,0.1,1.0
stage1,48,validation,5.0,10033,0.24673761397355856,0.016817441761298527,0.06815921371072654,0.9713316681538846,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,10.0,10226,0.24492056776600468,0.020471228786250892,0.08358313461778741,0.9512429736814452,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,15.0,10050,0.24787172644001382,0.021051172366506807,0.0849276868679143,0.9599313528934477,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,20.0,10014,0.24464012772246985,0.02275095150119672,0.09299762762961916,0.9545345927402309,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,30.0,10182,0.24292622524049884,0.027082857588681192,0.11148593595388458,0.9415463959258535,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,45.0,10105,0.24047493207258544,0.03143076384147216,0.1307028702350773,0.9243772708110343,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,60.0,10084,0.24538690556167989,0.03740896619043143,0.15244890963029972,0.9076176694356659,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,90.0,9989,0.23830317805463633,0.04491513212206713,0.18847894723321454,0.8855082604122185,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,48,validation,120.0,9948,0.24625713515464295,0.05136358959907747,0.20857706139894178,0.8702551841484341,500,6,0.01,0.7,0.85,10,0.01,5.0
stage1,49,validation,5.0,10033,0.24673761397355856,0.018557158304439724,0.0752100906124041,0.9701456896968612,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,10.0,10226,0.24492056776600468,0.02278263170083544,0.09302049194415472,0.949951960819745,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,15.0,10050,0.24787172644001382,0.023212121097528255,0.09364569905130225,0.9582061215544317,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,20.0,10014,0.24464012772246985,0.02446820687235366,0.10001714395813034,0.9534521956125617,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,30.0,10182,0.24292622524049884,0.02810369509154398,0.11568818913528625,0.9404889857413482,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,45.0,10105,0.24047493207258544,0.03198048982620489,0.13298887144108573,0.9224609467311876,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,60.0,10084,0.24538690556167989,0.03778649919486864,0.153987431026024,0.9057237869352126,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,90.0,9989,0.23830317805463633,0.04458859444614291,0.18710868570926056,0.8819880301124833,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,49,validation,120.0,9948,0.24625713515464295,0.050398415279358795,0.2046576853406092,0.8678065791751233,500,3,0.04,0.85,1.0,10,0.1,3.0
stage1,50,validation,5.0,10033,0.24673761397355856,0.01858744194765201,0.07533282683702987,0.9702663978950085,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,10.0,10226,0.24492056776600468,0.02264922357213684,0.09247579237108311,0.9503745124615613,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,15.0,10050,0.24787172644001382,0.02307350381478566,0.09308646914342432,0.9582760427820345,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,20.0,10014,0.24464012772246985,0.024273940342572978,0.09922305293312456,0.9536077822840119,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,30.0,10182,0.24292622524049884,0.028138597595244928,0.11583186445756319,0.9406529814060653,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,45.0,10105,0.24047493207258544,0.032073508315787425,0.13337568302589764,0.9225926661951988,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,60.0,10084,0.24538690556167989,0.037709304388484174,0.1536728469767742,0.9059034236233621,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,90.0,9989,0.23830317805463633,0.04463869090011155,0.18731890721942923,0.8826840090807826,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,50,validation,120.0,9948,0.24625713515464295,0.050656356606639905,0.2057051324617622,0.8677155288279543,1200,3,0.02,0.7,0.7,1,1.0,10.0
stage1,51,validation,5.0,10033,0.24673761397355856,0.015392315518269062,0.06238333616989004,0.9702761355458548,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,10.0,10226,0.24492056776600468,0.019855036875850825,0.0810672499127153,0.9488325156129311,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,15.0,10050,0.24787172644001382,0.020603911460113467,0.08312328217514439,0.9560175841581027,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,20.0,10014,0.24464012772246985,0.02187295411415732,0.08940869315998284,0.9543297039639954,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,30.0,10182,0.24292622524049884,0.026237433322696426,0.10800576716952302,0.9392961435431869,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,45.0,10105,0.24047493207258544,0.03094273479527772,0.12867343189824834,0.9242757937331941,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,60.0,10084,0.24538690556167989,0.03684410222215128,0.15014697763850415,0.9077215471027126,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,90.0,9989,0.23830317805463633,0.0448492464308966,0.18820246879214472,0.8824569340257351,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,51,validation,120.0,9948,0.24625713515464295,0.05192339040801241,0.21085029830874097,0.8696475244072595,800,6,0.06,0.85,1.0,10,0.0,5.0
stage1,52,validation,5.0,10033,0.24673761397355856,0.017294811340735936,0.0700939393155894,0.9709091273515248,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,10.0,10226,0.24492056776600468,0.021635407293796004,0.08833642470756606,0.9500283543431605,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,15.0,10050,0.24787172644001382,0.022353420230672945,0.09018140371117551,0.9572956358068354,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,20.0,10014,0.24464012772246985,0.023328267736735072,0.09535748674559086,0.9540514000843361,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,30.0,10182,0.24292622524049884,0.02743437027728014,0.11293292953496438,0.9404805913159896,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,45.0,10105,0.24047493207258544,0.031746871595839075,0.1320173846072926,0.9232154390648561,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,60.0,10084,0.24538690556167989,0.03776495004173343,0.15389961398018004,0.9055300074185896,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,90.0,9989,0.23830317805463633,0.04528097996318441,0.19001416738472005,0.8819873173059871,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,52,validation,120.0,9948,0.24625713515464295,0.05141065939237002,0.20876820222928968,0.8701021195791191,1200,3,0.06,0.7,0.7,5,1.0,10.0
stage1,53,validation,5.0,10033,0.24673761397355856,0.01889446884564207,0.07657717257356182,0.9694376860055343,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,10.0,10226,0.24492056776600468,0.022232617325709466,0.09077480723036027,0.9502120999321463,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,15.0,10050,0.24787172644001382,0.022721911312047514,0.09166802377336218,0.9581967158562201,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,20.0,10014,0.24464012772246985,0.024033182638640314,0.09823892287165815,0.9534418056093239,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,30.0,10182,0.24292622524049884,0.028056839663015726,0.11549530988364569,0.9402216443012785,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,45.0,10105,0.24047493207258544,0.031784426688184333,0.13217355511546816,0.9230397273558163,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,60.0,10084,0.24538690556167989,0.037601751452680764,0.15323454756728766,0.9064932250881782,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,90.0,9989,0.23830317805463633,0.044957783326402254,0.1886579259807214,0.8838643788844386,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,53,validation,120.0,9948,0.24625713515464295,0.05080833897636416,0.20632230186734637,0.8672737860682687,300,4,0.02,0.85,0.7,3,0.1,3.0
stage1,54,validation,5.0,10033,0.24673761397355856,0.01668064851768492,0.06760480596798057,0.9713053240515119,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,10.0,10226,0.24492056776600468,0.0206445228070514,0.08429068654934291,0.9509857612432165,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,15.0,10050,0.24787172644001382,0.021345709376566054,0.08611595071022278,0.9586412027830473,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,20.0,10014,0.24464012772246985,0.02267815208536228,0.09270005005511336,0.9544518759782084,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,30.0,10182,0.24292622524049884,0.02661130442920797,0.1095447986435494,0.9416198776276237,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,45.0,10105,0.24047493207258544,0.031114026684723597,0.12938573853233098,0.9243772890931059,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,60.0,10084,0.24538690556167989,0.037164363281943655,0.1514521045728828,0.9073435853907105,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,90.0,9989,0.23830317805463633,0.0445972926021482,0.18714518608695715,0.884475120205332,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,54,validation,120.0,9948,0.24625713515464295,0.05062175628326806,0.2055646276055268,0.87122814750727,500,5,0.02,0.85,1.0,10,0.1,1.0
stage1,55,validation,5.0,10033,0.24673761397355856,0.018056325514244253,0.07318027123411855,0.9705809302484576,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,10.0,10226,0.24492056776600468,0.021515371362951823,0.08784632323532522,0.9507582011414776,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,15.0,10050,0.24787172644001382,0.021985478806221422,0.08869700115451455,0.9594562712156912,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,20.0,10014,0.24464012772246985,0.02348934877033308,0.09601592751365955,0.9541275703065335,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,30.0,10182,0.24292622524049884,0.02766689634649425,0.11389011754125686,0.9412997504620191,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,45.0,10105,0.24047493207258544,0.031608917570556234,0.13144371140113406,0.9236723694031403,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,60.0,10084,0.24538690556167989,0.037778466656081394,0.15395469684744642,0.9068901931698843,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,90.0,9989,0.23830317805463633,0.045239470492132186,0.1898399797327085,0.8849297936931236,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,55,validation,120.0,9948,0.24625713515464295,0.051367260544116625,0.2085919683580309,0.8688648830737821,500,5,0.01,0.85,0.7,10,0.01,10.0
stage1,56,validation,5.0,10033,0.24673761397355856,0.01880320697261983,0.07620729839202733,0.9693606225655499,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,10.0,10226,0.24492056776600468,0.022179186425554637,0.0905566511945394,0.9503202166096142,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,15.0,10050,0.24787172644001382,0.022660975151790358,0.09142218629471008,0.9580215235265461,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,20.0,10014,0.24464012772246985,0.02401826903566715,0.09817796147864383,0.9532290798093142,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,30.0,10182,0.24292622524049884,0.028082794022368775,0.11560215038358494,0.9404508186777828,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,45.0,10105,0.24047493207258544,0.0316988263770917,0.13181759156303102,0.9232199811704918,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,60.0,10084,0.24538690556167989,0.037573718336023965,0.15312030709226057,0.9065850120695437,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,90.0,9989,0.23830317805463633,0.04486655935422407,0.18827511962067667,0.884005039601052,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,56,validation,120.0,9948,0.24625713515464295,0.050941948687565075,0.20686486365389933,0.8674340256872255,300,4,0.02,1.0,0.85,1,0.01,3.0
stage1,57,validation,5.0,10033,0.24673761397355856,0.017218198019785906,0.06978343408002267,0.9706979170029117,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,10.0,10226,0.24492056776600468,0.021743624583457313,0.0887782711831332,0.9500577096362975,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,15.0,10050,0.24787172644001382,0.022660413883203823,0.09141992194373066,0.9559639004266864,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,20.0,10014,0.24464012772246985,0.023425479639715602,0.09575485370204867,0.9534436461610007,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,30.0,10182,0.24292622524049884,0.027436995400541644,0.11294373579212703,0.9407813541077897,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,45.0,10105,0.24047493207258544,0.031709629493457785,0.13186251564835244,0.9230170439760689,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,60.0,10084,0.24538690556167989,0.03750211877163528,0.15282852475683073,0.9057604343195305,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,90.0,9989,0.23830317805463633,0.044878712776620595,0.18832611945414823,0.8827789966279562,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,57,validation,120.0,9948,0.24625713515464295,0.05078830563769262,0.20624095056494063,0.8699421868430697,300,4,0.06,1.0,1.0,1,1.0,3.0
stage1,58,validation,5.0,10033,0.24673761397355856,0.015429711901956598,0.0625348995374905,0.9706176972966412,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,10.0,10226,0.24492056776600468,0.020048033029986076,0.08185524479569156,0.948251565008393,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,15.0,10050,0.24787172644001382,0.02027410338445928,0.08179272269427515,0.9575881211341987,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,20.0,10014,0.24464012772246985,0.02206967343278294,0.09021281029504577,0.9540316313366644,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,30.0,10182,0.24292622524049884,0.026428527022556197,0.10879239981764732,0.9398194733840916,500,6,0.08,0.85,0.85,10,0.1,3.0
stage1,58,validation,45.0,10105,0.24047493207258544,0.03114701828915085,0.12952293206074958,0.9247180580826467,500,6,0.08,0.85,0.85,10,0.1,3.0
